A;RTSALEDATA;152;20251222 01:09;VALNET;
B;152;1702438;1;20251222 01:09;;1;41;HOWARD ST;COFFS HARBOUR;2450;;;20251121;20251217;1070000;;R;RESIDENCE;1;;;;AV728548;
C;152;1702438;1;20251222 01:09;1/SP65808;
D;152;1702438;1;20251222 01:09;P;;;;;;
D;152;1702438;1;20251222 01:09;P;;;;;;
D;152;1702438;1;20251222 01:09;V;;;;;;
D;152;1702438;1;20251222 01:09;V;;;;;;
B;152;1702977;2;20251222 01:09;;2;30;GAILER DR;COFFS HARBOUR;2450;312;M;20250926;20251212;730000;;R;RESIDENCE;2;;;;AV709193;
C;152;1702977;2;20251222 01:09;2/SP64976;
D;152;1702977;2;20251222 01:09;P;;;;;;
D;152;1702977;2;20251222 01:09;P;;;;;;
D;152;1702977;2;20251222 01:09;V;;;;;;
D;152;1702977;2;20251222 01:09;V;;;;;;
B;152;2911651;3;20251222 01:09;;;2;LETITIA PL;BONVILLE;2450;700.1;M;20251114;20251218;1065000;R2;R;RESIDENCE;;ABT;;;AV736911;
C;152;2911651;3;20251222 01:09;56/1040271;
D;152;2911651;3;20251222 01:09;P;;;;;;
D;152;2911651;3;20251222 01:09;V;;;;;;
B;152;2938595;4;20251222 01:09;;;11;FERN TREE PL;KORORA;2450;403.4;M;20251025;20251217;759000;R2;R;RESIDENCE;;AKR;;;AV728299;
C;152;2938595;4;20251222 01:09;28/270145;
D;152;2938595;4;20251222 01:09;P;;;;;;
D;152;2938595;4;20251222 01:09;P;;;;;;
D;152;2938595;4;20251222 01:09;V;;;;;;
B;152;2917931;5;20251222 01:09;;;18;EIGHTEENTH AVE;SAWTELL;2452;400.6;M;20251126;20251216;1150000;R2;R;RESIDENCE;;ASW;;;AV724655;
C;152;2917931;5;20251222 01:09;5/1042300;
D;152;2917931;5;20251222 01:09;P;;;;;;
D;152;2917931;5;20251222 01:09;P;;;;;;
D;152;2917931;5;20251222 01:09;V;;;;;;
B;152;2987525;6;20251222 01:09;;;156;CORINDI PARK DR;CORINDI BEACH;2456;3.245;H;20251002;20251212;1600000;RU2;R;RESIDENCE;;RHC;;;AV707792;
C;152;2987525;6;20251222 01:09;34/1049624;
D;152;2987525;6;20251222 01:09;P;;;;;;
D;152;2987525;6;20251222 01:09;P;;;;;;
D;152;2987525;6;20251222 01:09;V;;;;;;
B;152;3373695;7;20251222 01:09;;;16;SAN SIMEON CCT;SAPPHIRE BEACH;2450;;;20251114;20251216;1800000;;R;RESIDENCE;2;;;;AV723239;
C;152;3373695;7;20251222 01:09;2/SP80281;
D;152;3373695;7;20251222 01:09;P;;;;;;
D;152;3373695;7;20251222 01:09;P;;;;;;
D;152;3373695;7;20251222 01:09;V;;;;;;
D;152;3373695;7;20251222 01:09;V;;;;;;
B;152;1693522;8;20251222 01:09;;;3;MCKENNA CL;TOORMINA;2452;628.6;M;20251121;20251217;900000;R2;R;RESIDENCE;;ABT;;;AV727196;
C;152;1693522;8;20251222 01:09;4/711228;
D;152;1693522;8;20251222 01:09;P;;;;;;
D;152;1693522;8;20251222 01:09;V;;;;;;
B;152;1698807;9;20251222 01:09;;1;48;BOULTWOOD ST;COFFS HARBOUR;2450;;;20251110;20251215;445000;;R;RESIDENCE;1;;;;AV715417;
C;152;1698807;9;20251222 01:09;1/SP22878;
D;152;1698807;9;20251222 01:09;P;;;;;;
D;152;1698807;9;20251222 01:09;V;;;;;;
B;152;1690775;10;20251222 01:09;;;1;DEWING CL;TOORMINA;2452;722.8;M;20251106;20251218;835000;R2;R;RESIDENCE;;ABT;;;AV737862;
C;152;1690775;10;20251222 01:09;331/262685;
D;152;1690775;10;20251222 01:09;P;;;;;;
D;152;1690775;10;20251222 01:09;V;;;;;;
B;152;1701660;11;20251222 01:09;;;12;GRIFFITH AVE;COFFS HARBOUR;2450;700;M;20251107;20251217;910000;R2;R;RESIDENCE;;ACH;;;AV730446;
C;152;1701660;11;20251222 01:09;45/706349;
D;152;1701660;11;20251222 01:09;P;;;;;;
D;152;1701660;11;20251222 01:09;V;;;;;;
D;152;1701660;11;20251222 01:09;V;;;;;;
B;152;1696658;12;20251222 01:09;;;6;TRADER CL;COFFS HARBOUR;2450;730.8;M;20251114;20251212;1450000;R2;R;RESIDENCE;;ADB;;;AV706853;
C;152;1696658;12;20251222 01:09;25/262803;
D;152;1696658;12;20251222 01:09;P;;;;;;
D;152;1696658;12;20251222 01:09;P;;;;;;
D;152;1696658;12;20251222 01:09;V;;;;;;
D;152;1696658;12;20251222 01:09;V;;;;;;
B;152;1699292;13;20251222 01:09;;1;18;BRUNSWICK AVE;COFFS HARBOUR;2450;;;20251112;20251218;569000;;R;RESIDENCE;1;;;;AV736555;
C;152;1699292;13;20251222 01:09;1/SP19700;
D;152;1699292;13;20251222 01:09;P;;;;;;
D;152;1699292;13;20251222 01:09;V;;;;;;
B;152;1699482;14;20251222 01:09;;3;4;CARTEN CL;COFFS HARBOUR;2450;;;20251114;20251216;655000;;R;RESIDENCE;3;;;;AV723235;
C;152;1699482;14;20251222 01:09;3/SP30320;
D;152;1699482;14;20251222 01:09;P;;;;;;
D;152;1699482;14;20251222 01:09;V;;;;;;
B;152;1702206;15;20251222 01:09;THE KOOPS MARTIN BUILDING;;144;WEST HIGH ST;COFFS HARBOUR;2450;874.3;M;20251126;20251215;5850000;E2;3;COMMERCIAL;;ECA;;;AV714664;
C;152;1702206;15;20251222 01:09;22/802010;
D;152;1702206;15;20251222 01:09;P;;;;;;
D;152;1702206;15;20251222 01:09;P;;;;;;
D;152;1702206;15;20251222 01:09;P;;;;;;
D;152;1702206;15;20251222 01:09;P;;;;;;
D;152;1702206;15;20251222 01:09;V;;;;;;
B;152;1694295;16;20251222 01:09;SANCTUARY RESORT MOTEL;;250;PACIFIC HWY;NORTH BOAMBEE VALLEY;2450;2.39;H;20251031;20251216;9000000;R2;3;COMMERCIAL;;AEG;;;AV726246;
C;152;1694295;16;20251222 01:09;2/551428;
D;152;1694295;16;20251222 01:09;P;;;;;;
D;152;1694295;16;20251222 01:09;V;;;;;;
B;152;1702366;17;20251222 01:09;;;18;HONEYEATER WAY;COFFS HARBOUR;2450;611.1;M;20251204;20251218;890000;R2;R;RESIDENCE;;ABR;;;AV739097;
C;152;1702366;17;20251222 01:09;17/1007403;
D;152;1702366;17;20251222 01:09;P;;;;;;
D;152;1702366;17;20251222 01:09;V;;;;;;
B;152;1697388;18;20251222 01:09;;;20;ANDERTON ST;COFFS HARBOUR;2450;752.5;M;20251114;20251218;1725000;R2;R;RESIDENCE;;ABR;;;AV737627;
C;152;1697388;18;20251222 01:09;23/237670;
D;152;1697388;18;20251222 01:09;P;;;;;;
D;152;1697388;18;20251222 01:09;P;;;;;;
