A;RTSALEDATA;007;20251229 01:06;VALNET;
B;007;199383;1;20251229 01:06;;;25;MCCLINTOCK DR;MUSWELLBROOK;2333;686.8;M;20251201;20251219;720000;R1;R;RESIDENCE;;AC;;;AV743575;
C;007;199383;1;20251229 01:06;4/258770;
D;007;199383;1;20251229 01:06;P;;;;;;
D;007;199383;1;20251229 01:06;P;;;;;;
D;007;199383;1;20251229 01:06;V;;;;;;
B;007;197599;2;20251229 01:06;;;59;BRENTWOOD ST;MUSWELLBROOK;2333;942.2;M;20251127;20251219;625000;R1;R;RESIDENCE;;AW;;;AV743516;
C;007;197599;2;20251229 01:06;C/370719;
D;007;197599;2;20251229 01:06;P;;;;;;
D;007;197599;2;20251229 01:06;V;;;;;;
B;007;200290;3;20251229 01:06;;;33;SCOTT ST;MUSWELLBROOK;2333;2106;M;20251029;20251219;450000;R1;R;RESIDENCE;;AR;;;AV748505;
C;007;200290;3;20251229 01:06;2/155887;
D;007;200290;3;20251229 01:06;P;;;;;;
D;007;200290;3;20251229 01:06;V;;;;;;
B;007;200685;4;20251229 01:06;;;154;SYDNEY ST;MUSWELLBROOK;2333;796.7;M;20251121;20251219;465000;R1;R;RESIDENCE;;AR;;;AV743581;
C;007;200685;4;20251229 01:06;2/24575;
D;007;200685;4;20251229 01:06;P;;;;;;
D;007;200685;4;20251229 01:06;V;;;;;;
B;007;198599;5;20251229 01:06;;;34;FORBES ST;MUSWELLBROOK;2333;739.8;M;20251112;20251219;400000;R1;R;RESIDENCE;;AH;;;AV743963;
C;007;198599;5;20251229 01:06;18/35926;
D;007;198599;5;20251229 01:06;P;;;;;;
D;007;198599;5;20251229 01:06;P;;;;;;
D;007;198599;5;20251229 01:06;V;;;;;;
B;007;198704;6;20251229 01:06;;;7;GAMAY CL;MUSWELLBROOK;2333;931.1;M;20251128;20251219;700000;R1;R;RESIDENCE;;AM;;;AV741180;
C;007;198704;6;20251229 01:06;307/263862;
D;007;198704;6;20251229 01:06;P;;;;;;
D;007;198704;6;20251229 01:06;V;;;;;;
D;007;198704;6;20251229 01:06;V;;;;;;
B;007;3232628;7;20251229 01:06;;;11;JOHN HOWE CCT;MUSWELLBROOK;2333;756.4;M;20251111;20251222;620000;R1;R;RESIDENCE;;AB;;;AV754150;
C;007;3232628;7;20251229 01:06;402/1089305;
D;007;3232628;7;20251229 01:06;P;;;;;;
D;007;3232628;7;20251229 01:06;P;;;;;;
D;007;3232628;7;20251229 01:06;V;;;;;;
Z;34;7;7;18;
