A;RTSALEDATA;100;20251229 01:07;VALNET;
B;100;2916473;1;20251229 01:07;;;16;PICKERSGILL WAY;SHELL COVE;2529;588.4;M;20251126;20251219;1400000;R2;R;RESIDENCE;;AAQ;;;AV742713;
C;100;2916473;1;20251229 01:07;4507/1040758;
D;100;2916473;1;20251229 01:07;P;;;;;;
D;100;2916473;1;20251229 01:07;P;;;;;;
D;100;2916473;1;20251229 01:07;V;;;;;;
D;100;2916473;1;20251229 01:07;V;;;;;;
B;100;4185910;2;20251229 01:07;;;104;THE PROMONTORY DRIVE;SHELL COVE;2529;265;M;20251106;20251224;1400000;R3;R;RESIDENCE;;AAY;;;AV761974;
C;100;4185910;2;20251229 01:07;1114/1229950;
D;100;4185910;2;20251229 01:07;P;;;;;;
D;100;4185910;2;20251229 01:07;P;;;;;;
D;100;4185910;2;20251229 01:07;V;;;;;;
D;100;4185910;2;20251229 01:07;V;;;;;;
B;100;6010269;3;20251229 01:07;;804;10;WATERFRONT PROM;SHELL COVE;2529;125;M;20240614;20251222;1492270;;R;RESIDENCE;15;;;;AV753820;
C;100;6010269;3;20251229 01:07;15/SP110013;
D;100;6010269;3;20251229 01:07;P;;;;;;
D;100;6010269;3;20251229 01:07;V;;;;;;
B;100;6010269;4;20251229 01:07;;1005;10;WATERFRONT PROM;SHELL COVE;2529;236;M;20220503;20251222;2990000;;R;RESIDENCE;37;;;;AV756042;
C;100;6010269;4;20251229 01:07;37/SP110013;
D;100;6010269;4;20251229 01:07;P;;;;;;
D;100;6010269;4;20251229 01:07;V;;;;;;
B;100;6026969;5;20251229 01:07;;;4;SHORTHORN RD;TULLIMBAR;2527;223.4;M;20251125;20251219;900000;R2;R;RESIDENCE;;AAC;;;AV748685;
C;100;6026969;5;20251229 01:07;1/1312999;
D;100;6026969;5;20251229 01:07;P;;;;;;
D;100;6026969;5;20251229 01:07;P;;;;;;
D;100;6026969;5;20251229 01:07;V;;;;;;
B;100;6032691;6;20251229 01:07;;;25 A;JERSEY AVE;TULLIMBAR;2527;221;M;20250501;20251219;699000;;R;RESIDENCE;1;;;;AV747224;
C;100;6032691;6;20251229 01:07;1/SP110319;
D;100;6032691;6;20251229 01:07;P;;;;;;
D;100;6032691;6;20251229 01:07;P;;;;;;
D;100;6032691;6;20251229 01:07;V;;;;;;
B;100;6032955;7;20251229 01:07;;;6;BENANDARAH WAY;TULLIMBAR;2527;264.8;M;20250819;20251222;885000;R2;R;RESIDENCE;;AAC;;;AV754823;
C;100;6032955;7;20251229 01:07;1/1310365;
D;100;6032955;7;20251229 01:07;P;;;;;;
D;100;6032955;7;20251229 01:07;P;;;;;;
D;100;6032955;7;20251229 01:07;V;;;;;;
B;100;6032957;8;20251229 01:07;;;6 A;BENANDARAH WAY;TULLIMBAR;2527;260;M;20250825;20251219;900000;R2;R;RESIDENCE;;AAC;;;AV742575;
