A;RTSALEDATA;220;20251229 01:08;VALNET;
B;220;2412968;1;20251229 01:08;;;72;OLIPHANT ST;MOUNT PRITCHARD;2170;752.5;M;20251107;20251219;1500000;R2;R;RESIDENCE;;RAI;;;AV747690;
C;220;2412968;1;20251229 01:08;433/32187;
D;220;2412968;1;20251229 01:08;P;;;;;;
D;220;2412968;1;20251229 01:08;P;;;;;;
D;220;2412968;1;20251229 01:08;V;;;;;;
B;220;2418346;2;20251229 01:08;;7;3;RONALD ST;CARRAMAR;2163;;;20251113;20251222;420000;;R;RESIDENCE;7;;;;AV755616;
C;220;2418346;2;20251229 01:08;7/SP17493;
D;220;2418346;2;20251229 01:08;P;;;;;;
D;220;2418346;2;20251229 01:08;V;;;;;;
B;220;2418365;3;20251229 01:08;;;6;RONALD ST;CARRAMAR;2163;1157;M;20251106;20251224;1370000;R2;R;RESIDENCE;;RAH;;;AV762151;
C;220;2418365;3;20251229 01:08;3/9799;
D;220;2418365;3;20251229 01:08;P;;;;;;
D;220;2418365;3;20251229 01:08;V;;;;;;
D;220;2418365;3;20251229 01:08;V;;;;;;
B;220;2383687;4;20251229 01:08;;;12;CLAYTON ST;PRAIRIEWOOD;2176;565.5;M;20251108;20251222;1582000;R2;R;RESIDENCE;;RAK;;;AV753997;
C;220;2383687;4;20251229 01:08;164/253390;
D;220;2383687;4;20251229 01:08;P;;;;;;
D;220;2383687;4;20251229 01:08;P;;;;;;
D;220;2383687;4;20251229 01:08;V;;;;;;
B;220;2410614;5;20251229 01:08;;;5;MORRIS ST;SMITHFIELD;2164;581.7;M;20251122;20251219;1570000;R3;R;RESIDENCE;;RMD;;;AV751079;
C;220;2410614;5;20251229 01:08;58/35591;
D;220;2410614;5;20251229 01:08;P;;;;;;
D;220;2410614;5;20251229 01:08;V;;;;;;
D;220;2410614;5;20251229 01:08;V;;;;;;
B;220;2416000;6;20251229 01:08;;;1;PROSPECT CRES;CANLEY VALE;2166;739.8;M;20251204;20251219;2300000;R2;R;RESIDENCE;;RAC;;;AV748821;
C;220;2416000;6;20251229 01:08;4/214001;
D;220;2416000;6;20251229 01:08;P;;;;;;
D;220;2416000;6;20251229 01:08;P;;;;;;
D;220;2416000;6;20251229 01:08;V;;;;;;
D;220;2416000;6;20251229 01:08;V;;;;;;
B;220;2397440;7;20251229 01:08;;;14;HITTER AVE;MOUNT PRITCHARD;2170;594.4;M;20251218;20251223;300000;R2;R;RESIDENCE;;RAI;;;AV759562;
C;220;2397440;7;20251229 01:08;18/30730;
D;220;2397440;7;20251229 01:08;P;;;;;;
D;220;2397440;7;20251229 01:08;P;;;;;;
D;220;2397440;7;20251229 01:08;P;;;;;;
D;220;2397440;7;20251229 01:08;V;;;;;;
D;220;2397440;7;20251229 01:08;V;;;;;;
B;220;2408053;8;20251229 01:08;;17;65;MCBURNEY RD;CABRAMATTA;2166;;;20251107;20251219;530000;;R;RESIDENCE;17;;;;AV745578;
C;220;2408053;8;20251229 01:08;17/SP12940;
D;220;2408053;8;20251229 01:08;P;;;;;;
D;220;2408053;8;20251229 01:08;P;;;;;;
D;220;2408053;8;20251229 01:08;V;;;;;;
B;220;2408328;9;20251229 01:08;;5;11;MCBURNEY RD;CABRAMATTA;2166;;;20251119;20251219;395060;;R;RESIDENCE;5;;;;AV747873;
C;220;2408328;9;20251229 01:08;5/SP8882;
D;220;2408328;9;20251229 01:08;P;;;;;;
D;220;2408328;9;20251229 01:08;P;;;;;;
D;220;2408328;9;20251229 01:08;V;;;;;;
B;220;2413664;10;20251229 01:08;;;44;PALMERSTON RD;FAIRFIELD WEST;2165;752.5;M;20251203;20251223;1150000;R2;R;RESIDENCE;;RAG;;;AV757563;
C;220;2413664;10;20251229 01:08;13/236963;
D;220;2413664;10;20251229 01:08;P;;;;;;
D;220;2413664;10;20251229 01:08;P;;;;;;
D;220;2413664;10;20251229 01:08;V;;;;;;
B;220;2424600;11;20251229 01:08;;4;81;THE CRESCENT;FAIRFIELD;2165;;;20251205;20251219;650000;;3;SHOP;4;;;;AV744865;
C;220;2424600;11;20251229 01:08;4/SP30595;
D;220;2424600;11;20251229 01:08;P;;;;;;
D;220;2424600;11;20251229 01:08;V;;;;;;
B;220;2430260;12;20251229 01:08;;;38;WILLIS ST;LANSVALE;2166;695.6;M;20251108;20251222;1270000;R2;R;RESIDENCE;;RAD;;;AV753737;
C;220;2430260;12;20251229 01:08;3/205704;
D;220;2430260;12;20251229 01:08;P;;;;;;
D;220;2430260;12;20251229 01:08;V;;;;;;
B;220;2425000;13;20251229 01:08;;;747;THE HORSLEY DR;SMITHFIELD;2164;2024;M;20251104;20251219;6500000;E4;R;RESIDENCE;;E4B;;;AV747618;
C;220;2425000;13;20251229 01:08;10/515639;
D;220;2425000;13;20251229 01:08;P;;;;;;
D;220;2425000;13;20251229 01:08;V;;;;;;
B;220;2425515;14;20251229 01:08;;;826;THE HORSLEY DR;SMITHFIELD;2164;549.7;M;20251025;20251219;1300000;R2;R;RESIDENCE;;RAJ;;;AV741299;
C;220;2425515;14;20251229 01:08;102/621919;
D;220;2425515;14;20251229 01:08;P;;;;;;
D;220;2425515;14;20251229 01:08;V;;;;;;
B;220;2425517;15;20251229 01:08;;;830;THE HORSLEY DR;SMITHFIELD;2164;600.7;M;20251126;20251219;1322500;R2;R;RESIDENCE;;RAJ;;;AV744178;
C;220;2425517;15;20251229 01:08;1/216563;
D;220;2425517;15;20251229 01:08;P;;;;;;
D;220;2425517;15;20251229 01:08;P;;;;;;
D;220;2425517;15;20251229 01:08;V;;;;;;
D;220;2425517;15;20251229 01:08;V;;;;;;
B;220;2431288;16;20251229 01:08;;13;31;YORK ST;FAIRFIELD;2165;;;20251110;20251222;335000;;R;RESIDENCE;13;;;;AV754832;
C;220;2431288;16;20251229 01:08;13/SP6784;
D;220;2431288;16;20251229 01:08;P;;;;;;
D;220;2431288;16;20251229 01:08;V;;;;;;
B;220;2429354;17;20251229 01:08;;;1;WATTLE AVE;VILLAWOOD;2163;897.9;M;20251217;20251219;360000;R4;R;RESIDENCE;;RHD;;;AV745886;
C;220;2429354;17;20251229 01:08;13/14169;
D;220;2429354;17;20251229 01:08;P;;;;;;
D;220;2429354;17;20251229 01:08;P;;;;;;
D;220;2429354;17;20251229 01:08;P;;;;;;
D;220;2429354;17;20251229 01:08;V;;;;;;
D;220;2429354;17;20251229 01:08;V;;;;;;
B;220;3447467;18;20251229 01:08;;;3;MAXWELL PL;ABBOTSBURY;2176;587.2;M;20251115;20251219;1868000;R2;R;RESIDENCE;;RAE;;;AV748306;
C;220;3447467;18;20251229 01:08;30/1135791;
D;220;3447467;18;20251229 01:08;P;;;;;;
D;220;3447467;18;20251229 01:08;P;;;;;;
D;220;3447467;18;20251229 01:08;V;;;;;;
B;220;4208633;19;20251229 01:08;;;707;THE HORSLEY DR;SMITHFIELD;2164;;;20251217;20251224;720000;;3;FACTORY;1;;;;AV762320;
C;220;4208633;19;20251229 01:08;1/SP97215;
D;220;4208633;19;20251229 01:08;P;;;;;;
D;220;4208633;19;20251229 01:08;P;;;;;;
D;220;4208633;19;20251229 01:08;P;;;;;;
D;220;4208633;19;20251229 01:08;V;;;;;;
B;220;6025818;20;20251229 01:08;;;12;CATHCART ST;FAIRFIELD;2165;284.5;M;20250920;20251223;1725000;R2;R;RESIDENCE;;RAG;;;AV759172;
C;220;6025818;20;20251229 01:08;72/6/1059;
D;220;6025818;20;20251229 01:08;P;;;;;;
D;220;6025818;20;20251229 01:08;V;;;;;;
B;220;3556182;21;20251229 01:08;;;79;BUCKINGHAM ST;CANLEY HEIGHTS;2166;225.4;M;20251119;20251219;1050000;R3;R;RESIDENCE;;RMD;;;AV746258;
C;220;3556182;21;20251229 01:08;8/1159971;
D;220;3556182;21;20251229 01:08;P;;;;;;
D;220;3556182;21;20251229 01:08;P;;;;;;
D;220;3556182;21;20251229 01:08;V;;;;;;
D;220;3556182;21;20251229 01:08;V;;;;;;
B;220;3556183;22;20251229 01:08;;;79 A;BUCKINGHAM ST;CANLEY HEIGHTS;2166;225.4;M;20251119;20251219;1050000;R3;R;RESIDENCE;;RMD;;;AV748298;
C;220;3556183;22;20251229 01:08;9/1159971;
D;220;3556183;22;20251229 01:08;P;;;;;;
D;220;3556183;22;20251229 01:08;P;;;;;;
D;220;3556183;22;20251229 01:08;V;;;;;;
