A;RTSALEDATA;526;20251222 01:12;VALNET;
B;526;422951;1;20251222 01:12;;;16;MARSDEN ST;CROOKWELL;2583;643.7;M;20251104;20251216;810000;R2;R;RESIDENCE;;CCR;;;AV723124;
C;526;422951;1;20251222 01:12;8/934903;
D;526;422951;1;20251222 01:12;P;;;;;;
D;526;422951;1;20251222 01:12;P;;;;;;
D;526;422951;1;20251222 01:12;V;;;;;;
D;526;422951;1;20251222 01:12;V;;;;;;
B;526;423190;2;20251222 01:12;;;61;WADE ST;CROOKWELL;2583;795.3;M;20251024;20251212;615000;R2;R;RESIDENCE;;CCR;;;AV708213;
C;526;423190;2;20251222 01:12;114/568697;
D;526;423190;2;20251222 01:12;P;;;;;;
D;526;423190;2;20251222 01:12;P;;;;;;
D;526;423190;2;20251222 01:12;V;;;;;;
B;526;6016357;3;20251222 01:12;MANTON;;;HUME HWY;LADE VALE;2581;16.19;H;20250911;20251007;900000;;R;RESIDENCE;;;;;AV487907;
C;526;6016357;3;20251222 01:12;90/754128 Enclosure Permit 652193;
D;526;6016357;3;20251222 01:12;P;;;;;;
D;526;6016357;3;20251222 01:12;P;;;;;;
D;526;6016357;3;20251222 01:12;V;;;;;;
D;526;6016357;3;20251222 01:12;V;;;;;;
B;526;6034010;4;20251222 01:12;;;14;BARRY PL;CROOKWELL;2583;1200;M;20241009;20250930;280000;;V;VACANT LAND;;;;;AV467552;
C;526;6034010;4;20251222 01:12;7/1012637;
D;526;6034010;4;20251222 01:12;P;;;;;;
D;526;6034010;4;20251222 01:12;V;;;;;;
D;526;6034010;4;20251222 01:12;V;;;;;;
B;526;6033663;5;20251222 01:12;;;;YALBRAITH RD;YALBRAITH;2580;21.71;H;20251128;20251210;385000;;3;FARM;;;;;AV696868;
C;526;6033663;5;20251222 01:12;4/507038;
D;526;6033663;5;20251222 01:12;P;;;;;;
D;526;6033663;5;20251222 01:12;V;;;;;;
D;526;6033663;5;20251222 01:12;V;;;;;;
D;526;6033663;5;20251222 01:12;V;;;;;;
B;526;6022775;6;20251222 01:12;;;4;PROSPECT ST;CROOKWELL;2583;515.7;M;20251114;20251212;620000;R2;R;RESIDENCE;;CSR;;;AV707692;
C;526;6022775;6;20251222 01:12;1/1299944;
D;526;6022775;6;20251222 01:12;P;;;;;;
D;526;6022775;6;20251222 01:12;P;;;;;;
D;526;6022775;6;20251222 01:12;V;;;;;;
B;526;421740;7;20251222 01:12;;;3;BIGGA ST;BIGGA;2583;2529;M;20250915;20251107;170000;RU5;R;RESIDENCE;;VBG;;;AV588952;
C;526;421740;7;20251222 01:12;10/3/758104 190/823494;
D;526;421740;7;20251222 01:12;P;;;;;;
D;526;421740;7;20251222 01:12;V;;;;;;
D;526;421740;7;20251222 01:12;V;;;;;;
D;526;421740;7;20251222 01:12;V;;;;;;
B;526;421740;8;20251222 01:12;;;3;BIGGA ST;BIGGA;2583;2529;M;20250915;20251107;170000;RU5;R;RESIDENCE;;VBG;;;AV588951;
C;526;421740;8;20251222 01:12;10/3/758104 190/823494;
D;526;421740;8;20251222 01:12;P;;;;;;
D;526;421740;8;20251222 01:12;V;;;;;;
D;526;421740;8;20251222 01:12;V;;;;;;
D;526;421740;8;20251222 01:12;V;;;;;;
B;526;422215;9;20251222 01:12;;;513;BINDA RD;CROOKWELL;2583;4047;M;20251119;20251212;685000;RU2;R;RESIDENCE;;UMB;;;AV706374;
C;526;422215;9;20251222 01:12;345/754108;
D;526;422215;9;20251222 01:12;P;;;;;;
D;526;422215;9;20251222 01:12;V;;;;;;
D;526;422215;9;20251222 01:12;V;;;;;;
B;526;422376;10;20251222 01:12;;;53;COWPER ST;CROOKWELL;2583;790.4;M;20251201;20251212;640000;R2;R;RESIDENCE;;CCR;;;AV707930;
C;526;422376;10;20251222 01:12;1/503091 A/504408;
D;526;422376;10;20251222 01:12;P;;;;;;
D;526;422376;10;20251222 01:12;V;;;;;;
B;526;422500;11;20251222 01:12;;;56;DENISON ST;CROOKWELL;2583;505.9;M;20251202;20251218;580000;R2;R;RESIDENCE;;CCR;;;AV733418;
C;526;422500;11;20251222 01:12;1/900080;
D;526;422500;11;20251222 01:12;P;;;;;;
D;526;422500;11;20251222 01:12;V;;;;;;
B;526;440070;12;20251222 01:12;;;;ELMS RD;LADE VALE;2581;19.09;H;20251126;20251218;600000;RU2;3;FARM;;USB;;;AV738270;
C;526;440070;12;20251222 01:12;2/1000295;
D;526;440070;12;20251222 01:12;P;;;;;;
D;526;440070;12;20251222 01:12;P;;;;;;
D;526;440070;12;20251222 01:12;V;;;;;;
D;526;440070;12;20251222 01:12;V;;;;;;
B;526;438721;13;20251222 01:12;;;3522;RYE PARK RD;BLAKNEY CREEK;2581;36.52;H;20251106;20251218;1250000;RU2;R;RESIDENCE;;USB;;;AV738067;
C;526;438721;13;20251222 01:12;10, 28, 189/754102;
D;526;438721;13;20251222 01:12;P;;;;;;
D;526;438721;13;20251222 01:12;P;;;;;;
D;526;438721;13;20251222 01:12;V;;;;;;
D;526;438721;13;20251222 01:12;V;;;;;;
B;526;438819;14;20251222 01:12;;;;;COLLECTOR;2581;51.39;H;20251119;20251211;720000;RU1;3;FARM;;OSA;;;AV701810;
C;526;438819;14;20251222 01:12;1, 2, 3, 4, 5, 6/986850;
D;526;438819;14;20251222 01:12;P;;;;;;
D;526;438819;14;20251222 01:12;V;;;;;;
B;526;439434;15;20251222 01:12;LINTON;;560;COLLECTOR RD;GUNNING;2581;30.45;H;20251014;20251216;1300000;RU2;R;RESIDENCE;;USB;;;AV725480;
C;526;439434;15;20251222 01:12;31/754118;
D;526;439434;15;20251222 01:12;P;;;;;;
D;526;439434;15;20251222 01:12;P;;;;;;
D;526;439434;15;20251222 01:12;V;;;;;;
B;526;439498;16;20251222 01:12;;;67;BIALA ST;GUNNING;2581;2023;M;20251117;20251216;735000;RU5;R;RESIDENCE;;VGR;;;AV723050;
C;526;439498;16;20251222 01:12;2/14/758493;
D;526;439498;16;20251222 01:12;P;;;;;;
D;526;439498;16;20251222 01:12;P;;;;;;
D;526;439498;16;20251222 01:12;V;;;;;;
D;526;439498;16;20251222 01:12;V;;;;;;
B;526;3139426;17;20251222 01:12;;;5;SOMERSET PL;CROOKWELL;2583;1.15;H;20250915;20251215;1100000;R2;R;RESIDENCE;;UEL;;;AV713810;
C;526;3139426;17;20251222 01:12;52/1075643;
D;526;3139426;17;20251222 01:12;P;;;;;;
D;526;3139426;17;20251222 01:12;V;;;;;;
B;526;4091717;18;20251222 01:12;;;6910;BOOROWA RD;LOST RIVER;2583;16.19;H;20251205;20251218;1535000;RU2;R;RESIDENCE;;UMB;;;AV739009;
C;526;4091717;18;20251222 01:12;152/754147;
D;526;4091717;18;20251222 01:12;P;;;;;;
D;526;4091717;18;20251222 01:12;P;;;;;;
D;526;4091717;18;20251222 01:12;V;;;;;;
D;526;4091717;18;20251222 01:12;V;;;;;;
B;526;4029222;19;20251222 01:12;;;858;SYLVIA VALE RD;BINDA;2583;9.39;H;20251110;20251218;600000;RU2;V;VACANT LAND;;UMB;;;AV733706;
C;526;4029222;19;20251222 01:12;2/1228621;
D;526;4029222;19;20251222 01:12;P;;;;;;
D;526;4029222;19;20251222 01:12;V;;;;;;
D;526;4029222;19;20251222 01:12;V;;;;;;
B;526;4606627;20;20251222 01:12;;;276;HILLGROVE RD;LADE VALE;2581;102.665;H;20251126;20251212;3065267;RU2;R;RESIDENCE;;GSB;;;AV711022;
C;526;4606627;20;20251222 01:12;2/747697 1/1312663;
D;526;4606627;20;20251222 01:12;P;;;;;;
D;526;4606627;20;20251222 01:12;V;;;;;;
B;526;4535067;21;20251222 01:12;;;380;JERRONG RD;WIARBOROUGH;2580;341.704;H;20250916;20251028;370000;RU2;V;VACANT LAND;;GEB;;;AV554236;
C;526;4535067;21;20251222 01:12;25, 27, 40, 68, 69, 83, 103, 104/753062 44, 115, 116, 191, 192, 193, 1;
C;526;4535067;21;20251222 01:12;94, 195/753065 1/995368 4/1290359 Permissive Occupancy 128102;
D;526;4535067;21;20251222 01:12;P;;;;;;
D;526;4535067;21;20251222 01:12;V;;;;;;
B;526;4519693;22;20251222 01:12;;;59;NICHOLSON CCT;CROOKWELL;2583;1500;M;20250303;20251217;1313997;R2;R;RESIDENCE;;CWR;;;AV732321;
C;526;4519693;22;20251222 01:12;346/1301003;
D;526;4519693;22;20251222 01:12;P;;;;;;
D;526;4519693;22;20251222 01:12;V;;;;;;
B;526;3654528;23;20251222 01:12;;;2101;WOODHOUSELEE RD;LAGGAN;2583;4.058;H;20251208;20251212;335000;C3;V;VACANT LAND;;HFC;;;AV710496;
C;526;3654528;23;20251222 01:12;5/1169255;
D;526;3654528;23;20251222 01:12;P;;;;;;
D;526;3654528;23;20251222 01:12;V;;;;;;
B;526;2859600;24;20251222 01:12;;;442;SYLVIA VALE RD;BINDA;2583;65.98;H;20251107;20251215;1200000;RU2;R;RESIDENCE;;ONB;;;AV715805;
C;526;2859600;24;20251222 01:12;4/1034117;
D;526;2859600;24;20251222 01:12;P;;;;;;
D;526;2859600;24;20251222 01:12;P;;;;;;
D;526;2859600;24;20251222 01:12;V;;;;;;
B;526;3311373;25;20251222 01:12;;;;BOWERA RD;COLLECTOR;2581;17.01;H;20251119;20251211;720000;RU1;3;FARM;;USA;;;AV701810;
C;526;3311373;25;20251222 01:12;9/882108;
D;526;3311373;25;20251222 01:12;P;;;;;;
D;526;3311373;25;20251222 01:12;V;;;;;;
B;526;4446542;26;20251222 01:12;;;7;LEONARD PL;CROOKWELL;2583;1200;M;20251027;20251212;875000;R2;R;RESIDENCE;;CWR;;;AV708052;
C;526;4446542;26;20251222 01:12;8/1287718;
D;526;4446542;26;20251222 01:12;P;;;;;;
D;526;4446542;26;20251222 01:12;P;;;;;;
D;526;4446542;26;20251222 01:12;V;;;;;;
D;526;4446542;26;20251222 01:12;V;;;;;;
B;526;4417192;27;20251222 01:12;;;21;GREEN AVE;GUNNING;2581;1010;M;20251117;20251217;260000;RU5;V;VACANT LAND;;VGR;;;AV732989;
C;526;4417192;27;20251222 01:12;318/1280311;
D;526;4417192;27;20251222 01:12;P;;;;;;
D;526;4417192;27;20251222 01:12;V;;;;;;
D;526;4417192;27;20251222 01:12;V;;;;;;
B;526;3820141;28;20251222 01:12;;;;MENZIES LANE;MYRTLEVILLE;2580;226.62;H;20250703;20251009;1000000;RU2;V;VACANT LAND;;GCB;;;AV498333;
C;526;3820141;28;20251222 01:12;152, 153, 172, 173/750046 Enclosure Permit 308189;
D;526;3820141;28;20251222 01:12;P;;;;;;
D;526;3820141;28;20251222 01:12;V;;;;;;
Z;143;28;29;84;
