A;RTSALEDATA;151;20251222 01:09;VALNET;
B;151;1681619;1;20251222 01:09;;;15;LIGHT ST;CASINO;2470;827.81;M;20251115;20251216;580000;R1;R;RESIDENCE;;ADD;;;AV721844;
C;151;1681619;1;20251222 01:09;8/1/22359;
D;151;1681619;1;20251222 01:09;P;;;;;;
D;151;1681619;1;20251222 01:09;V;;;;;;
D;151;1681619;1;20251222 01:09;V;;;;;;
B;151;1678911;2;20251222 01:09;;;26;BARKER ST;CASINO;2470;1012;M;20251105;20251217;485000;R1;R;RESIDENCE;;ABB;;;AV727658;
C;151;1678911;2;20251222 01:09;2/554695;
D;151;1678911;2;20251222 01:09;P;;;;;;
D;151;1678911;2;20251222 01:09;P;;;;;;
D;151;1678911;2;20251222 01:09;V;;;;;;
B;151;1678954;3;20251222 01:09;;;20;BEITH ST;CASINO;2470;1011.715;M;20251203;20251218;310000;R1;R;RESIDENCE;;AGG;;;AV738791;
C;151;1678954;3;20251222 01:09;11/2/3835;
D;151;1678954;3;20251222 01:09;P;;;;;;
D;151;1678954;3;20251222 01:09;V;;;;;;
D;151;1678954;3;20251222 01:09;V;;;;;;
B;151;1679001;4;20251222 01:09;;;6;BORONIA CRES;CASINO;2470;689.2;M;20251209;20251218;435000;R1;R;RESIDENCE;;AGG;;;AV739421;
C;151;1679001;4;20251222 01:09;26/236721;
D;151;1679001;4;20251222 01:09;P;;;;;;
D;151;1679001;4;20251222 01:09;P;;;;;;
D;151;1679001;4;20251222 01:09;V;;;;;;
D;151;1679001;4;20251222 01:09;V;;;;;;
B;151;1682529;5;20251222 01:09;;;25;SHEPPARD ST;CASINO;2470;770;M;20251119;20251217;549000;R1;R;RESIDENCE;;AJJ;;;AV730420;
C;151;1682529;5;20251222 01:09;51/262841;
D;151;1682529;5;20251222 01:09;P;;;;;;
D;151;1682529;5;20251222 01:09;P;;;;;;
D;151;1682529;5;20251222 01:09;V;;;;;;
B;151;1681771;6;20251222 01:09;;;13;NORTH ST;CASINO;2470;858;M;20251117;20251216;600000;R1;R;RESIDENCE;;ABB;;;AV723308;
C;151;1681771;6;20251222 01:09;7/51/758236;
D;151;1681771;6;20251222 01:09;P;;;;;;
D;151;1681771;6;20251222 01:09;P;;;;;;
D;151;1681771;6;20251222 01:09;V;;;;;;
D;151;1681771;6;20251222 01:09;V;;;;;;
B;151;1682674;7;20251222 01:09;;;58;STAPLETON AVE;CASINO;2470;803;M;20251201;20251215;578000;R1;R;RESIDENCE;;ADD;;;AV718810;
C;151;1682674;7;20251222 01:09;2/206728;
D;151;1682674;7;20251222 01:09;P;;;;;;
D;151;1682674;7;20251222 01:09;P;;;;;;
D;151;1682674;7;20251222 01:09;V;;;;;;
