A;RTSALEDATA;243;20251229 01:08;VALNET;
B;243;6022653;1;20251229 01:08;REDHILL;;786;RED HILL RD;HAY SOUTH;2711;2.095;H;20250131;20250923;1575;RU1;V;VACANT LAND;;RRD;;0;AV475623;
C;243;6022653;1;20251229 01:08;2/1317490;
D;243;6022653;1;20251229 01:08;P;;;;;;
D;243;6022653;1;20251229 01:08;V;;;;;;
B;243;2645464;2;20251229 01:08;;;379;MACGREGOR ST;HAY;2711;456.5;M;20251202;20251222;237500;RU5;R;RESIDENCE;;RAA;;;AV752107;
C;243;2645464;2;20251229 01:08;40/976571 1/998756;
D;243;2645464;2;20251229 01:08;P;;;;;;
D;243;2645464;2;20251229 01:08;V;;;;;;
B;243;2644723;3;20251229 01:08;;;415;BRUNKER ST;HAY;2711;558;M;20251128;20251219;280000;RU5;R;RESIDENCE;;RAA;;;AV741247;
C;243;2644723;3;20251229 01:08;3/804808;
D;243;2644723;3;20251229 01:08;P;;;;;;
D;243;2644723;3;20251229 01:08;V;;;;;;
B;243;2644795;4;20251229 01:08;;;514;CADELL ST;HAY;2711;878.9;M;20251212;20251219;50000;RU5;V;VACANT LAND;;RAA;;;AV741244;
C;243;2644795;4;20251229 01:08;1/104787;
D;243;2644795;4;20251229 01:08;P;;;;;;
D;243;2644795;4;20251229 01:08;P;;;;;;
D;243;2644795;4;20251229 01:08;V;;;;;;
Z;19;4;4;9;
