A;RTSALEDATA;087;20251229 01:06;VALNET;
B;087;755682;1;20251229 01:07;;33;2 A;BRADY ST;MOSMAN;2088;;;20251110;20251222;3000000;;R;RESIDENCE;33;;;;AV752029;
C;087;755682;1;20251229 01:07;33/SP54664;
D;087;755682;1;20251229 01:07;P;;;;;;
D;087;755682;1;20251229 01:07;V;;;;;;
D;087;755682;1;20251229 01:07;V;;;;;;
B;087;761138;2;20251229 01:07;;6;17;MOSMAN ST;MOSMAN;2088;;;20251128;20251219;2065000;;R;RESIDENCE;6;;;;AV743467;
C;087;761138;2;20251229 01:07;6/SP2554;
D;087;761138;2;20251229 01:07;P;;;;;;
D;087;761138;2;20251229 01:07;P;;;;;;
D;087;761138;2;20251229 01:07;V;;;;;;
B;087;764005;3;20251229 01:07;;5;10;RAGLAN ST;MOSMAN;2088;;;20251127;20251219;2350000;;R;RESIDENCE;5;;;;AV743267;
C;087;764005;3;20251229 01:07;5/SP1450;
D;087;764005;3;20251229 01:07;P;;;;;;
D;087;764005;3;20251229 01:07;V;;;;;;
D;087;764005;3;20251229 01:07;V;;;;;;
B;087;764402;4;20251229 01:07;;;95;RANGERS AVE;MOSMAN;2088;221.3;M;20251027;20251219;2907000;R3;R;RESIDENCE;;RAD;;;AV748453;
C;087;764402;4;20251229 01:07;2/520338;
D;087;764402;4;20251229 01:07;P;;;;;;
D;087;764402;4;20251229 01:07;P;;;;;;
D;087;764402;4;20251229 01:07;V;;;;;;
D;087;764402;4;20251229 01:07;V;;;;;;
B;087;764558;5;20251229 01:07;;;16;REDAN ST;MOSMAN;2088;479.56;M;20251031;20251219;12000000;R2;R;RESIDENCE;;RAL;;;AV741653;
C;087;764558;5;20251229 01:07;22/983690;
D;087;764558;5;20251229 01:07;P;;;;;;
D;087;764558;5;20251229 01:07;V;;;;;;
B;087;753858;6;20251229 01:07;;7;88;AVENUE RD;MOSMAN;2088;;;20251029;20251223;790000;;R;RESIDENCE;7;;;;AV758041;
C;087;753858;6;20251229 01:07;7/SP48980;
D;087;753858;6;20251229 01:07;P;;;;;;
D;087;753858;6;20251229 01:07;P;;;;;;
D;087;753858;6;20251229 01:07;V;;;;;;
B;087;753880;7;20251229 01:07;;6;82;AVENUE RD;MOSMAN;2088;;;20251112;20251219;725000;;R;RESIDENCE;6;;;;AV746654;
C;087;753880;7;20251229 01:07;6/SP15017;
D;087;753880;7;20251229 01:07;P;;;;;;
D;087;753880;7;20251229 01:07;P;;;;;;
D;087;753880;7;20251229 01:07;V;;;;;;
B;087;759314;8;20251229 01:07;;2;48;MIDDLE HEAD RD;MOSMAN;2088;;;20251127;20251219;750000;;R;RESIDENCE;2;;;;AV741613;
C;087;759314;8;20251229 01:07;2/SP1164;
D;087;759314;8;20251229 01:07;P;;;;;;
D;087;759314;8;20251229 01:07;V;;;;;;
B;087;764766;9;20251229 01:07;;;46;ROYALIST RD;MOSMAN;2088;468.4;M;20250809;20251222;5700000;R3;R;RESIDENCE;;RAD;;;AV752719;
C;087;764766;9;20251229 01:07;2/309718;
D;087;764766;9;20251229 01:07;P;;;;;;
D;087;764766;9;20251229 01:07;P;;;;;;
D;087;764766;9;20251229 01:07;V;;;;;;
D;087;764766;9;20251229 01:07;V;;;;;;
B;087;767365;10;20251229 01:07;;8;25;WARRINGAH RD;MOSMAN;2088;;;20251203;20251223;1450000;;R;RESIDENCE;8;;;;AV759116;
C;087;767365;10;20251229 01:07;8/SP2665;
D;087;767365;10;20251229 01:07;P;;;;;;
D;087;767365;10;20251229 01:07;P;;;;;;
D;087;767365;10;20251229 01:07;V;;;;;;
B;087;764803;11;20251229 01:07;;;6;RUBY ST;MOSMAN;2088;1056;M;20251206;20251217;11100000;R2;R;RESIDENCE;;RAA;;;AV733040;
C;087;764803;11;20251229 01:07;A/378291;
D;087;764803;11;20251229 01:07;P;;;;;;
D;087;764803;11;20251229 01:07;V;;;;;;
B;087;760189;12;20251229 01:07;;37;600;MILITARY RD;MOSMAN;2088;;;20251218;20251219;1400000;;R;RESIDENCE;37;;;;AV750175;
C;087;760189;12;20251229 01:07;37/SP30166;
D;087;760189;12;20251229 01:07;P;;;;;;
D;087;760189;12;20251229 01:07;V;;;;;;
B;087;757694;13;20251229 01:07;;;15 A;MULBRING ST;MOSMAN;2088;600.7;M;20251101;20251222;7710000;C4;R;RESIDENCE;;CBM;;;AV752441;
C;087;757694;13;20251229 01:07;1/181497;
D;087;757694;13;20251229 01:07;P;;;;;;
D;087;757694;13;20251229 01:07;V;;;;;;
D;087;757694;13;20251229 01:07;V;;;;;;
B;087;760250;14;20251229 01:07;;27;560;MILITARY RD;MOSMAN;2088;;;20251112;20251222;860000;;R;RESIDENCE;27;;;;AV756065;
C;087;760250;14;20251229 01:07;27/SP3693;
D;087;760250;14;20251229 01:07;P;;;;;;
D;087;760250;14;20251229 01:07;V;;;;;;
B;087;757776;15;20251229 01:07;THE MANORS OF MOSMAN;98;6;HALE RD;MOSMAN;2088;185;M;20250901;20251201;3600000;;R;RESIDENCE;98;;;;AV663651;
C;087;757776;15;20251229 01:07;98/SP58761;
D;087;757776;15;20251229 01:07;P;;;;;;
D;087;757776;15;20251229 01:07;V;;;;;;
D;087;757776;15;20251229 01:07;V;;;;;;
D;087;757776;15;20251229 01:07;V;;;;;;
D;087;757776;15;20251229 01:07;V;;;;;;
B;087;763409;16;20251229 01:07;;2;238;RAGLAN ST;MOSMAN;2088;;;20251101;20251219;1870000;;R;RESIDENCE;2;;;;AV741192;
C;087;763409;16;20251229 01:07;2/SP259;
D;087;763409;16;20251229 01:07;P;;;;;;
D;087;763409;16;20251229 01:07;P;;;;;;
D;087;763409;16;20251229 01:07;V;;;;;;
B;087;3901963;17;20251229 01:07;;4;5;GURRIGAL ST;MOSMAN;2088;81;M;20251215;20251223;925000;;R;RESIDENCE;4;;;;AV759466;
C;087;3901963;17;20251229 01:07;4/SP92768;
D;087;3901963;17;20251229 01:07;P;;;;;;
D;087;3901963;17;20251229 01:07;V;;;;;;
Z;85;17;17;49;
