A;RTSALEDATA;234;20251222 01:10;VALNET;
B;234;4170853;1;20251222 01:10;;;108;BERYL ST;BROKEN HILL;2880;1012;M;20251212;20251217;270000;R1;R;RESIDENCE;;ACD;;;AV726868;
C;234;4170853;1;20251222 01:10;18/26/759092;
D;234;4170853;1;20251222 01:10;P;;;;;;
D;234;4170853;1;20251222 01:10;V;;;;;;
B;234;2613458;2;20251222 01:10;;;440;ARGENT ST;BROKEN HILL;2880;771.4;M;20251218;20251218;330000;E1;3;COMMERCIAL;;EBC;;;AV733592;
C;234;2613458;2;20251222 01:10;A/419991;
D;234;2613458;2;20251222 01:10;P;;;;;;
D;234;2613458;2;20251222 01:10;V;;;;;;
B;234;2616069;3;20251222 01:10;;;572;CUMMINS LANE;BROKEN HILL;2880;1701;M;20251105;20251217;550000;R1;R;RESIDENCE;;AAW;;;AV732196;
C;234;2616069;3;20251222 01:10;2/725325;
D;234;2616069;3;20251222 01:10;P;;;;;;
D;234;2616069;3;20251222 01:10;P;;;;;;
D;234;2616069;3;20251222 01:10;V;;;;;;
D;234;2616069;3;20251222 01:10;V;;;;;;
B;234;2618738;4;20251222 01:10;;;619;MCGOWEN ST;BROKEN HILL;2880;858.45;M;20251110;20251215;320000;R1;R;RESIDENCE;;AAW;;;AV717783;
C;234;2618738;4;20251222 01:10;4532/757298;
D;234;2618738;4;20251222 01:10;P;;;;;;
D;234;2618738;4;20251222 01:10;P;;;;;;
D;234;2618738;4;20251222 01:10;V;;;;;;
D;234;2618738;4;20251222 01:10;V;;;;;;
B;234;2613559;5;20251222 01:10;;;100;BAGOT ST;BROKEN HILL;2880;483.7;M;20251106;20251218;160000;R1;R;RESIDENCE;;AAZ;;;AV737305;
C;234;2613559;5;20251222 01:10;2999/666299;
D;234;2613559;5;20251222 01:10;P;;;;;;
D;234;2613559;5;20251222 01:10;P;;;;;;
D;234;2613559;5;20251222 01:10;V;;;;;;
B;234;2613581;6;20251222 01:10;;;532;BATHURST ST;BROKEN HILL;2880;480.5;M;20251101;20251215;212000;R1;R;RESIDENCE;;AAZ;;;AV720424;
C;234;2613581;6;20251222 01:10;1/942101;
D;234;2613581;6;20251222 01:10;P;;;;;;
D;234;2613581;6;20251222 01:10;P;;;;;;
D;234;2613581;6;20251222 01:10;V;;;;;;
B;234;2616227;7;20251222 01:10;;;549;CUMMINS ST;BROKEN HILL;2880;916.9;M;20251107;20251217;435000;R1;R;RESIDENCE;;AAW;;;AV729711;
C;234;2616227;7;20251222 01:10;4/156/759092;
D;234;2616227;7;20251222 01:10;P;;;;;;
D;234;2616227;7;20251222 01:10;P;;;;;;
D;234;2616227;7;20251222 01:10;V;;;;;;
B;234;2616340;8;20251222 01:10;;;74;CUMMINS ST;BROKEN HILL;2880;436.3;M;20251103;20251212;240000;R1;R;RESIDENCE;;AAR;;;AV711360;
C;234;2616340;8;20251222 01:10;4640/757298;
D;234;2616340;8;20251222 01:10;P;;;;;;
D;234;2616340;8;20251222 01:10;V;;;;;;
D;234;2616340;8;20251222 01:10;V;;;;;;
B;234;2616421;9;20251222 01:10;;;278;DUFF ST;BROKEN HILL;2880;872.6;M;20250807;20250818;35000;R1;V;VACANT LAND;;AAC;;;AV340418;
C;234;2616421;9;20251222 01:10;5497/757298 Western Land Lease 7596;
D;234;2616421;9;20251222 01:10;P;;;;;;
D;234;2616421;9;20251222 01:10;P;;;;;;
D;234;2616421;9;20251222 01:10;V;;;;;;
