A;RTSALEDATA;529;20251229 01:09;VALNET;
B;529;6016210;1;20251229 01:09;;;441;TOWRANG RD;TOWRANG;2580;2.509;H;20251114;20251219;460000;RU5;V;VACANT LAND;;GZH;;;AV744459;
C;529;6016210;1;20251229 01:09;2/1319553;
D;529;6016210;1;20251229 01:09;P;;;;;;
D;529;6016210;1;20251229 01:09;P;;;;;;
D;529;6016210;1;20251229 01:09;V;;;;;;
B;529;6027784;2;20251229 01:09;;;;MAYFIELD RD;LOWER BORO;2580;16.19;H;;20251113;542000;C3;V;VACANT LAND;;GFO;;;AV605732;
C;529;6027784;2;20251229 01:09;65/750004;
D;529;6027784;2;20251229 01:09;P;;;;;;
D;529;6027784;2;20251229 01:09;V;;;;;;
B;529;430093;3;20251229 01:09;;;218;ADDISON ST;GOULBURN;2580;2463;M;20251121;20251219;1125000;R1;R;RESIDENCE;;GAK;;;AV747938;
C;529;430093;3;20251229 01:09;2/853115;
D;529;430093;3;20251229 01:09;P;;;;;;
D;529;430093;3;20251229 01:09;P;;;;;;
D;529;430093;3;20251229 01:09;V;;;;;;
D;529;430093;3;20251229 01:09;V;;;;;;
B;529;432469;4;20251229 01:09;;;33;COWPER ST;GOULBURN;2580;556.4;M;20251212;20251219;550000;R1;R;RESIDENCE;;GAT;;;AV742206;
C;529;432469;4;20251229 01:09;1/515858;
D;529;432469;4;20251229 01:09;P;;;;;;
D;529;432469;4;20251229 01:09;V;;;;;;
D;529;432469;4;20251229 01:09;V;;;;;;
B;529;430633;5;20251229 01:09;;2;9;AVOCA ST;GOULBURN;2580;;;20250901;20251223;190000;;R;RESIDENCE;2;;;;AV759475;
C;529;430633;5;20251229 01:09;2/SP19519;
D;529;430633;5;20251229 01:09;P;;;;;;
D;529;430633;5;20251229 01:09;P;;;;;;
D;529;430633;5;20251229 01:09;V;;;;;;
D;529;430633;5;20251229 01:09;V;;;;;;
B;529;430804;6;20251229 01:09;;;30;BELMORE ST;GOULBURN;2580;575.4;M;20251204;20251219;610000;R1;R;RESIDENCE;;GAC;;;AV741637;
C;529;430804;6;20251229 01:09;26/233609;
D;529;430804;6;20251229 01:09;P;;;;;;
D;529;430804;6;20251229 01:09;P;;;;;;
D;529;430804;6;20251229 01:09;V;;;;;;
B;529;434106;7;20251229 01:09;;;1;GREEN VALLEY RD;GOULBURN;2580;504.5;M;20251117;20251222;575000;R2;R;RESIDENCE;;GAP;;;AV753406;
C;529;434106;7;20251229 01:09;2/270042;
D;529;434106;7;20251229 01:09;P;;;;;;
D;529;434106;7;20251229 01:09;P;;;;;;
D;529;434106;7;20251229 01:09;V;;;;;;
D;529;434106;7;20251229 01:09;V;;;;;;
B;529;437867;8;20251229 01:09;;;168;TARALGA RD;GOULBURN;2580;1314;M;20250818;20251219;545000;R2;R;RESIDENCE;;GAB;;;AV748957;
C;529;437867;8;20251229 01:09;3/568836;
D;529;437867;8;20251229 01:09;P;;;;;;
D;529;437867;8;20251229 01:09;V;;;;;;
B;529;438028;9;20251229 01:09;;;58;UNION ST;GOULBURN;2580;381.8;M;20251114;20251222;725000;R1;R;RESIDENCE;;GAC;;;AV752613;
C;529;438028;9;20251229 01:09;1/194369;
D;529;438028;9;20251229 01:09;P;;;;;;
D;529;438028;9;20251229 01:09;P;;;;;;
D;529;438028;9;20251229 01:09;V;;;;;;
B;529;436223;10;20251229 01:09;;11;20;MUNDY ST;GOULBURN;2580;;;20251107;20251219;445000;;R;RESIDENCE;11;;;;AV748276;
C;529;436223;10;20251229 01:09;11/SP17188;
D;529;436223;10;20251229 01:09;P;;;;;;
D;529;436223;10;20251229 01:09;P;;;;;;
D;529;436223;10;20251229 01:09;V;;;;;;
B;529;3035168;11;20251229 01:09;;;5;HOLLAND ST;GOULBURN;2580;299.1;M;20251208;20251219;505000;R1;R;RESIDENCE;;GAT;;;AV742932;
C;529;3035168;11;20251229 01:09;5/1058637;
D;529;3035168;11;20251229 01:09;P;;;;;;
D;529;3035168;11;20251229 01:09;V;;;;;;
B;529;3055836;12;20251229 01:09;;;359;FOREST SIDING RD;MIDDLE ARM;2580;45.1;H;20251209;20251222;1570000;RU2;R;RESIDENCE;;GFQ;;;AV754919;
C;529;3055836;12;20251229 01:09;3/1062441;
D;529;3055836;12;20251229 01:09;P;;;;;;
D;529;3055836;12;20251229 01:09;P;;;;;;
D;529;3055836;12;20251229 01:09;V;;;;;;
D;529;3055836;12;20251229 01:09;V;;;;;;
B;529;4032885;13;20251229 01:09;;;17;LOVET ST;GOULBURN;2580;526;M;20251122;20251219;800000;R2;R;RESIDENCE;;GAP;;;AV748140;
C;529;4032885;13;20251229 01:09;4207/1227190;
D;529;4032885;13;20251229 01:09;P;;;;;;
D;529;4032885;13;20251229 01:09;P;;;;;;
D;529;4032885;13;20251229 01:09;V;;;;;;
D;529;4032885;13;20251229 01:09;V;;;;;;
B;529;4592111;14;20251229 01:09;;;41;CHESTERTON ST;GOULBURN;2580;707;M;20250929;20251219;350000;R2;V;VACANT LAND;;GAP;;;AV743409;
C;529;4592111;14;20251229 01:09;67/1307703;
D;529;4592111;14;20251229 01:09;P;;;;;;
D;529;4592111;14;20251229 01:09;V;;;;;;
B;529;4592112;15;20251229 01:09;;;43;CHESTERTON ST;GOULBURN;2580;705.7;M;20250926;20251219;350000;R2;V;VACANT LAND;;GAP;;;AV743218;
C;529;4592112;15;20251229 01:09;68/1307703;
D;529;4592112;15;20251229 01:09;P;;;;;;
D;529;4592112;15;20251229 01:09;P;;;;;;
D;529;4592112;15;20251229 01:09;V;;;;;;
B;529;4592120;16;20251229 01:09;;;52;CHESTERTON ST;GOULBURN;2580;875.1;M;20251112;20251219;390000;R2;V;VACANT LAND;;GAP;;;AV748680;
C;529;4592120;16;20251229 01:09;76/1307703;
D;529;4592120;16;20251229 01:09;P;;;;;;
D;529;4592120;16;20251229 01:09;V;;;;;;
D;529;4592120;16;20251229 01:09;V;;;;;;
B;529;4591869;17;20251229 01:09;;;12;BLAKELYS RD;GOULBURN;2580;700.3;M;20220704;20251224;419900;R2;R;RESIDENCE;;GAP;;;AV760594;
C;529;4591869;17;20251229 01:09;10/1307702;
D;529;4591869;17;20251229 01:09;P;;;;;;
D;529;4591869;17;20251229 01:09;P;;;;;;
D;529;4591869;17;20251229 01:09;P;;;;;;
D;529;4591869;17;20251229 01:09;P;;;;;;
D;529;4591869;17;20251229 01:09;V;;;;;;
B;529;4618147;18;20251229 01:09;;;16;GROCOTT RD;MARULAN;2579;807.1;M;20251118;20251223;360000;R1;V;VACANT LAND;;GCF;;;AV758241;
C;529;4618147;18;20251229 01:09;141/1313007;
D;529;4618147;18;20251229 01:09;P;;;;;;
D;529;4618147;18;20251229 01:09;P;;;;;;
D;529;4618147;18;20251229 01:09;V;;;;;;
B;529;4566449;19;20251229 01:09;;;2;NORTON ST;GOULBURN;2580;700;M;20251104;20251218;385000;R2;R;RESIDENCE;;GAP;;;AV737553;
C;529;4566449;19;20251229 01:09;731/1304608;
D;529;4566449;19;20251229 01:09;P;;;;;;
D;529;4566449;19;20251229 01:09;V;;;;;;
B;529;4566463;20;20251229 01:09;;;12;INDIAN AVE;GOULBURN;2580;701;M;20251120;20251222;400000;R2;V;VACANT LAND;;GAP;;;AV755785;
C;529;4566463;20;20251229 01:09;745/1304608;
D;529;4566463;20;20251229 01:09;P;;;;;;
D;529;4566463;20;20251229 01:09;V;;;;;;
D;529;4566463;20;20251229 01:09;V;;;;;;
