A;RTSALEDATA;207;20251222 01:09;VALNET;
B;207;1978271;1;20251222 01:10;;23;54;AVOCA ST;RANDWICK;2031;105.8;M;20251028;20251215;1394000;;R;RESIDENCE;23;;;;AV719325;
C;207;1978271;1;20251222 01:10;23/SP3350;
D;207;1978271;1;20251222 01:10;P;;;;;;
D;207;1978271;1;20251222 01:10;P;;;;;;
D;207;1978271;1;20251222 01:10;V;;;;;;
D;207;1978271;1;20251222 01:10;V;;;;;;
B;207;1983536;2;20251222 01:10;;7;6;BRADLEY ST;RANDWICK;2031;115.1;M;20251101;20251212;1327500;;R;RESIDENCE;7;;;;AV710829;
C;207;1983536;2;20251222 01:10;7/SP4850;
D;207;1983536;2;20251222 01:10;P;;;;;;
D;207;1983536;2;20251222 01:10;V;;;;;;
B;207;1997695;3;20251222 01:10;;;110;GALE RD;MAROUBRA;2035;373.1;M;20250829;20251215;2900000;R2;R;RESIDENCE;;ALH;;;AV719317;
C;207;1997695;3;20251222 01:10;2/515830;
D;207;1997695;3;20251222 01:10;P;;;;;;
D;207;1997695;3;20251222 01:10;P;;;;;;
D;207;1997695;3;20251222 01:10;V;;;;;;
D;207;1997695;3;20251222 01:10;V;;;;;;
B;207;1978393;4;20251222 01:10;;;390;AVOCA ST;KINGSFORD;2032;409;M;20251017;20251217;2700000;R2;R;RESIDENCE;;ALF;;;AV728583;
C;207;1978393;4;20251222 01:10;3155/752015;
D;207;1978393;4;20251222 01:10;P;;;;;;
D;207;1978393;4;20251222 01:10;P;;;;;;
D;207;1978393;4;20251222 01:10;V;;;;;;
B;207;1978449;5;20251222 01:10;;4;317;AVOCA ST;RANDWICK;2031;81.8;M;20251108;20251215;1185000;;R;RESIDENCE;4;;;;AV718602;
C;207;1978449;5;20251222 01:10;4/SP3111;
D;207;1978449;5;20251222 01:10;P;;;;;;
D;207;1978449;5;20251222 01:10;V;;;;;;
D;207;1978449;5;20251222 01:10;V;;;;;;
B;207;1991830;6;20251222 01:10;;;24;CUZCO ST;SOUTH COOGEE;2034;363.59;M;20250822;20251215;4500000;R2;R;RESIDENCE;;ALJ;;;AV720129;
C;207;1991830;6;20251222 01:10;13/1/1081;
D;207;1991830;6;20251222 01:10;P;;;;;;
D;207;1991830;6;20251222 01:10;V;;;;;;
B;207;1994553;7;20251222 01:10;;8;93;DUNCAN ST;MAROUBRA;2035;75;M;20251106;20251218;925000;;R;RESIDENCE;8;;;;AV739029;
C;207;1994553;7;20251222 01:10;8/SP8210;
D;207;1994553;7;20251222 01:10;P;;;;;;
D;207;1994553;7;20251222 01:10;P;;;;;;
D;207;1994553;7;20251222 01:10;V;;;;;;
B;207;2000065;8;20251222 01:10;;;19;HAROLD ST;MATRAVILLE;2036;564.76;M;20250919;20251212;2370000;R2;R;RESIDENCE;;ALN;;;AV708066;
C;207;2000065;8;20251222 01:10;36/D/8528;
D;207;2000065;8;20251222 01:10;P;;;;;;
