A;RTSALEDATA;224;20251222 01:10;VALNET;
B;224;2528238;1;20251222 01:10;;;46;ALLARD ST;PENRITH;2750;647;M;20251105;20251217;1155000;R2;R;RESIDENCE;;RGC;;;AV728270;
C;224;2528238;1;20251222 01:10;54/262493;
D;224;2528238;1;20251222 01:10;P;;;;;;
D;224;2528238;1;20251222 01:10;P;;;;;;
D;224;2528238;1;20251222 01:10;V;;;;;;
D;224;2528238;1;20251222 01:10;V;;;;;;
B;224;2528888;2;20251222 01:10;;;4;ANGOPHORA AVE;KINGSWOOD;2747;746.6;M;20250917;20251215;1500000;R2;R;RESIDENCE;;RGT;;;AV717681;
C;224;2528888;2;20251222 01:10;3099/263158;
D;224;2528888;2;20251222 01:10;P;;;;;;
D;224;2528888;2;20251222 01:10;P;;;;;;
D;224;2528888;2;20251222 01:10;V;;;;;;
B;224;2529857;3;20251222 01:10;;;80;AUSTRALIA ST;ST MARYS;2760;1138;M;20250903;20251218;1700000;R3;R;RESIDENCE;;CMD;;;AV740468;
C;224;2529857;3;20251222 01:10;134/12590;
D;224;2529857;3;20251222 01:10;P;;;;;;
D;224;2529857;3;20251222 01:10;V;;;;;;
B;224;2529137;4;20251222 01:10;;;4;APSLEY CT;CRANEBROOK;2749;574.7;M;20251110;20251212;1020000;R2;R;RESIDENCE;;RAV;;;AV709407;
C;224;2529137;4;20251222 01:10;12/245411;
D;224;2529137;4;20251222 01:10;P;;;;;;
D;224;2529137;4;20251222 01:10;V;;;;;;
B;224;2529667;5;20251222 01:10;;14;11;ATCHISON ST;ST MARYS;2760;;;20251030;20251215;805000;;R;RESIDENCE;14;;;;AV715949;
C;224;2529667;5;20251222 01:10;14/SP61799;
D;224;2529667;5;20251222 01:10;P;;;;;;
D;224;2529667;5;20251222 01:10;P;;;;;;
D;224;2529667;5;20251222 01:10;V;;;;;;
B;224;2529844;6;20251222 01:10;;;66;AUSTRALIA ST;ST MARYS;2760;1208;M;20251025;20251212;2005000;R3;R;RESIDENCE;;CMD;;;AV710704;
C;224;2529844;6;20251222 01:10;C/395585;
D;224;2529844;6;20251222 01:10;P;;;;;;
D;224;2529844;6;20251222 01:10;P;;;;;;
D;224;2529844;6;20251222 01:10;V;;;;;;
D;224;2529844;6;20251222 01:10;V;;;;;;
B;224;2529126;7;20251222 01:10;;1;5;APPIN PL;ST MARYS;2760;;;20251106;20251217;1353000;;3;WAREHOUSE;1;;;;AV730880;
C;224;2529126;7;20251222 01:10;1/SP67001;
D;224;2529126;7;20251222 01:10;P;;;;;;
D;224;2529126;7;20251222 01:10;V;;;;;;
D;224;2529126;7;20251222 01:10;V;;;;;;
B;224;2889472;8;20251222 01:10;;;99;GLENGARRY DR;GLENMORE PARK;2745;763.8;M;20251002;20251215;1785000;R2;R;RESIDENCE;;RKL;;;AV716976;
C;224;2889472;8;20251222 01:10;8790/1036719;
D;224;2889472;8;20251222 01:10;P;;;;;;
D;224;2889472;8;20251222 01:10;V;;;;;;
B;224;2908050;9;20251222 01:10;;1;429;HIGH ST;PENRITH;2750;;;20250317;20251211;785000;;3;COMMERCIAL;1;;;;AV703284;
C;224;2908050;9;20251222 01:10;1/SP67789;
D;224;2908050;9;20251222 01:10;P;;;;;;
D;224;2908050;9;20251222 01:10;V;;;;;;
D;224;2908050;9;20251222 01:10;V;;;;;;
D;224;2908050;9;20251222 01:10;V;;;;;;
D;224;2908050;9;20251222 01:10;V;;;;;;
B;224;2908050;10;20251222 01:10;;2;429;HIGH ST;PENRITH;2750;;;20250317;20251211;785000;;3;COMMERCIAL;2;;;;AV703284;
C;224;2908050;10;20251222 01:10;2/SP67789;
D;224;2908050;10;20251222 01:10;P;;;;;;
D;224;2908050;10;20251222 01:10;V;;;;;;
D;224;2908050;10;20251222 01:10;V;;;;;;
D;224;2908050;10;20251222 01:10;V;;;;;;
D;224;2908050;10;20251222 01:10;V;;;;;;
B;224;2908050;11;20251222 01:10;;3;429;HIGH ST;PENRITH;2750;;;20250317;20251211;785000;;3;COMMERCIAL;3;;;;AV703284;
C;224;2908050;11;20251222 01:10;3/SP67789;
D;224;2908050;11;20251222 01:10;P;;;;;;
D;224;2908050;11;20251222 01:10;V;;;;;;
D;224;2908050;11;20251222 01:10;V;;;;;;
D;224;2908050;11;20251222 01:10;V;;;;;;
D;224;2908050;11;20251222 01:10;V;;;;;;
B;224;2572005;12;20251222 01:10;;1;68;PEPPERMINT CRES;KINGSWOOD;2747;;;20251116;20251212;929000;;R;RESIDENCE;1;;;;AV708378;
C;224;2572005;12;20251222 01:10;1/SP68568;
D;224;2572005;12;20251222 01:10;P;;;;;;
D;224;2572005;12;20251222 01:10;P;;;;;;
D;224;2572005;12;20251222 01:10;V;;;;;;
B;224;3449600;13;20251222 01:10;;1;25;BRUMBY CRES;EMU HEIGHTS;2750;;;20251104;20251216;965000;;R;RESIDENCE;1;;;;AV724635;
C;224;3449600;13;20251222 01:10;1/SP82116;
D;224;3449600;13;20251222 01:10;P;;;;;;
