A;RTSALEDATA;082;20251222 01:08;VALNET;
B;082;665504;1;20251222 01:08;;3;4;POUND RD;HORNSBY;2077;;;20251103;20251215;740000;;R;RESIDENCE;3;;;;AV719544;
C;082;665504;1;20251222 01:08;3/SP67339;
D;082;665504;1;20251222 01:08;P;;;;;;
D;082;665504;1;20251222 01:08;P;;;;;;
D;082;665504;1;20251222 01:08;V;;;;;;
D;082;665504;1;20251222 01:08;V;;;;;;
B;082;2930762;2;20251222 01:08;;9;5;MAY ST;HORNSBY;2077;;;20251106;20251218;826050;;R;RESIDENCE;9;;;;AV734432;
C;082;2930762;2;20251222 01:08;9/SP68247;
D;082;2930762;2;20251222 01:08;P;;;;;;
D;082;2930762;2;20251222 01:08;V;;;;;;
D;082;2930762;2;20251222 01:08;V;;;;;;
B;082;2822956;3;20251222 01:08;;148;8;THOMAS ST;WAITARA;2077;;;20251105;20251217;863000;;R;RESIDENCE;148;;;;AV729401;
C;082;2822956;3;20251222 01:08;148/SP70055;
D;082;2822956;3;20251222 01:08;P;;;;;;
D;082;2822956;3;20251222 01:08;P;;;;;;
D;082;2822956;3;20251222 01:08;V;;;;;;
D;082;2822956;3;20251222 01:08;V;;;;;;
B;082;4235915;4;20251222 01:08;;66;117;PACIFIC HWY;HORNSBY;2077;94;M;20251029;20251217;705100;;R;RESIDENCE;66;;;;AV732417;
C;082;4235915;4;20251222 01:08;66/SP99921;
D;082;4235915;4;20251222 01:08;P;;;;;;
D;082;4235915;4;20251222 01:08;P;;;;;;
D;082;4235915;4;20251222 01:08;V;;;;;;
D;082;4235915;4;20251222 01:08;V;;;;;;
B;082;4208305;5;20251222 01:08;;30;421;PACIFIC HWY;ASQUITH;2077;128;M;20251126;20251212;730000;;R;RESIDENCE;30;;;;AV708174;
C;082;4208305;5;20251222 01:08;30/SP99335;
D;082;4208305;5;20251222 01:08;P;;;;;;
D;082;4208305;5;20251222 01:08;P;;;;;;
D;082;4208305;5;20251222 01:08;V;;;;;;
B;082;6013087;6;20251222 01:08;;;4;RAILWAY PDE;HORNSBY;2077;726.6;M;20250927;20251218;1800000;R2;R;RESIDENCE;;REE;;;AV739251;
C;082;6013087;6;20251222 01:08;1/1317472;
D;082;6013087;6;20251222 01:08;P;;;;;;
D;082;6013087;6;20251222 01:08;P;;;;;;
D;082;6013087;6;20251222 01:08;V;;;;;;
D;082;6013087;6;20251222 01:08;V;;;;;;
B;082;3044700;7;20251222 01:08;;;81;THE SANCTUARY;WESTLEIGH;2120;396.6;M;20251115;20251215;1920000;R2;R;RESIDENCE;;REH;;;AV715475;
C;082;3044700;7;20251222 01:08;160/270278;
D;082;3044700;7;20251222 01:08;P;;;;;;
D;082;3044700;7;20251222 01:08;P;;;;;;
D;082;3044700;7;20251222 01:08;V;;;;;;
D;082;3044700;7;20251222 01:08;V;;;;;;
B;082;3103422;8;20251222 01:08;;407;11;WAITARA AVE;WAITARA;2077;;;20251023;20251212;760000;;R;RESIDENCE;45;;;;AV706708;
C;082;3103422;8;20251222 01:08;45/SP68972;
D;082;3103422;8;20251222 01:08;P;;;;;;
D;082;3103422;8;20251222 01:08;V;;;;;;
B;082;3123228;9;20251222 01:08;;;124 A;BEROWRA WATERS RD;BEROWRA HEIGHTS;2082;587;M;20251112;20251216;1690000;R2;R;RESIDENCE;;REO;;;AV721565;
C;082;3123228;9;20251222 01:08;4/1073389;
D;082;3123228;9;20251222 01:08;P;;;;;;
D;082;3123228;9;20251222 01:08;P;;;;;;
D;082;3123228;9;20251222 01:08;V;;;;;;
B;082;3613119;10;20251222 01:08;;;129 X;BAY RD;BEROWRA WATERS;2082;1.324;H;20250225;20250630;7211000;RE1;3;CARSPACE;;RPR;;;AV196786;
C;082;3613119;10;20251222 01:08;100/1162904 Crown Lease 502624;
D;082;3613119;10;20251222 01:08;P;;;;;;
D;082;3613119;10;20251222 01:08;V;;;;;;
B;082;4019922;11;20251222 01:08;;;10 A;FRITH AVE;NORMANHURST;2076;500;M;20251116;20251212;2380000;R2;R;RESIDENCE;;REB;;;AV707492;
C;082;4019922;11;20251222 01:08;62/1217977;
D;082;4019922;11;20251222 01:08;P;;;;;;
D;082;4019922;11;20251222 01:08;V;;;;;;
B;082;4100138;12;20251222 01:08;;29;12;PARK AVE;WAITARA;2077;;;20251121;20251218;692000;;R;RESIDENCE;29;;;;AV736769;
C;082;4100138;12;20251222 01:08;29/SP97113;
D;082;4100138;12;20251222 01:08;P;;;;;;
D;082;4100138;12;20251222 01:08;V;;;;;;
B;082;4108047;13;20251222 01:08;;5;14;BELLEVUE ST;THORNLEIGH;2120;;;20251121;20251218;680000;;R;RESIDENCE;5;;;;AV737231;
C;082;4108047;13;20251222 01:08;5/SP93482;
D;082;4108047;13;20251222 01:08;P;;;;;;
D;082;4108047;13;20251222 01:08;P;;;;;;
D;082;4108047;13;20251222 01:08;V;;;;;;
D;082;4108047;13;20251222 01:08;V;;;;;;
B;082;4120068;14;20251222 01:08;;;522;PACIFIC HWY;MOUNT COLAH;2079;94;M;20251031;20251212;540000;;R;RESIDENCE;9;;;;AV710773;
C;082;4120068;14;20251222 01:08;9/SP97579;
D;082;4120068;14;20251222 01:08;P;;;;;;
D;082;4120068;14;20251222 01:08;V;;;;;;
D;082;4120068;14;20251222 01:08;V;;;;;;
B;082;4036959;15;20251222 01:08;;3;17;OLD BEROWRA RD;HORNSBY;2077;;;20251107;20251212;1373000;;R;RESIDENCE;3;;;;AV707999;
C;082;4036959;15;20251222 01:08;3/SP91922;
D;082;4036959;15;20251222 01:08;P;;;;;;
D;082;4036959;15;20251222 01:08;P;;;;;;
D;082;4036959;15;20251222 01:08;V;;;;;;
D;082;4036959;15;20251222 01:08;V;;;;;;
B;082;4104739;16;20251222 01:08;;76;1;COWAN RD;MOUNT COLAH;2079;;;20251119;20251217;630000;;R;RESIDENCE;76;;;;AV728361;
C;082;4104739;16;20251222 01:08;76/SP97180;
D;082;4104739;16;20251222 01:08;P;;;;;;
D;082;4104739;16;20251222 01:08;V;;;;;;
B;082;627036;17;20251222 01:08;;;18;BARKALA PL;WESTLEIGH;2120;772.2;M;20251014;20251216;1900000;R2;R;RESIDENCE;;REH;;;AV724811;
C;082;627036;17;20251222 01:08;20/250207;
D;082;627036;17;20251222 01:08;P;;;;;;
D;082;627036;17;20251222 01:08;P;;;;;;
D;082;627036;17;20251222 01:08;V;;;;;;
B;082;627249;18;20251222 01:08;;;12;BARWOOD CL;WESTLEIGH;2120;749.7;M;20251011;20251218;2750000;R2;R;RESIDENCE;;REH;;;AV736959;
C;082;627249;18;20251222 01:08;11/771285;
D;082;627249;18;20251222 01:08;P;;;;;;
D;082;627249;18;20251222 01:08;V;;;;;;
D;082;627249;18;20251222 01:08;V;;;;;;
B;082;625202;19;20251222 01:08;;;19;ALSTON DR;BEROWRA HEIGHTS;2082;802.8;M;20251114;20251212;1680000;R2;R;RESIDENCE;;REO;;;AV707811;
C;082;625202;19;20251222 01:08;14/243866;
D;082;625202;19;20251222 01:08;P;;;;;;
D;082;625202;19;20251222 01:08;P;;;;;;
D;082;625202;19;20251222 01:08;V;;;;;;
D;082;625202;19;20251222 01:08;V;;;;;;
B;082;625243;20;20251222 01:08;;;11;AMANDA CL;BEROWRA HEIGHTS;2082;809.4;M;20251112;20251218;1665000;R2;R;RESIDENCE;;REO;;;AV736973;
C;082;625243;20;20251222 01:08;6/226404;
D;082;625243;20;20251222 01:08;P;;;;;;
D;082;625243;20;20251222 01:08;P;;;;;;
D;082;625243;20;20251222 01:08;V;;;;;;
B;082;625386;21;20251222 01:08;;;55 A;AMOR ST;HORNSBY;2077;720.3;M;20251003;20251215;2200000;R2;R;RESIDENCE;;REE;;;AV714770;
C;082;625386;21;20251222 01:08;211/871756;
D;082;625386;21;20251222 01:08;P;;;;;;
D;082;625386;21;20251222 01:08;P;;;;;;
D;082;625386;21;20251222 01:08;V;;;;;;
B;082;626093;22;20251222 01:08;;;4;ASHLEIGH MADISON WAY;MOUNT COLAH;2079;883.3;M;20251031;20251212;1693000;R2;R;RESIDENCE;;REP;;;AV708843;
C;082;626093;22;20251222 01:08;5/270138;
D;082;626093;22;20251222 01:08;P;;;;;;
D;082;626093;22;20251222 01:08;P;;;;;;
D;082;626093;22;20251222 01:08;V;;;;;;
B;082;626675;23;20251222 01:08;;;20;BALMORAL ST;WAITARA;2077;929;M;20251106;20251218;2165000;R2;R;RESIDENCE;;REM;;;AV735974;
C;082;626675;23;20251222 01:08;7/6201;
D;082;626675;23;20251222 01:08;P;;;;;;
D;082;626675;23;20251222 01:08;P;;;;;;
D;082;626675;23;20251222 01:08;V;;;;;;
D;082;626675;23;20251222 01:08;V;;;;;;
B;082;3174846;24;20251222 01:08;;48;14;COLLEGE CRES;HORNSBY;2077;;;20251021;20251216;700000;;R;RESIDENCE;48;;;;AV721616;
C;082;3174846;24;20251222 01:08;48/SP74708;
D;082;3174846;24;20251222 01:08;P;;;;;;
D;082;3174846;24;20251222 01:08;P;;;;;;
D;082;3174846;24;20251222 01:08;V;;;;;;
D;082;3174846;24;20251222 01:08;V;;;;;;
B;082;3217622;25;20251222 01:08;;105;3;ORARA ST;WAITARA;2077;;;20251127;20251217;612000;;R;RESIDENCE;17;;;;AV729109;
C;082;3217622;25;20251222 01:08;17/SP75046;
D;082;3217622;25;20251222 01:08;P;;;;;;
D;082;3217622;25;20251222 01:08;V;;;;;;
B;082;3738032;26;20251222 01:08;;6;3;TURNER RD;BEROWRA HEIGHTS;2082;219;M;20251017;20251218;1300000;;R;RESIDENCE;6;;;;AV736991;
C;082;3738032;26;20251222 01:08;6/SP89016;
D;082;3738032;26;20251222 01:08;P;;;;;;
D;082;3738032;26;20251222 01:08;V;;;;;;
D;082;3738032;26;20251222 01:08;V;;;;;;
B;082;3689233;27;20251222 01:08;;;108 A;DARTFORD RD;THORNLEIGH;2120;502.7;M;20250923;20251216;1610000;R2;R;RESIDENCE;;REC;;;AV724808;
C;082;3689233;27;20251222 01:08;4/1160459;
D;082;3689233;27;20251222 01:08;P;;;;;;
D;082;3689233;27;20251222 01:08;V;;;;;;
B;082;3678636;28;20251222 01:08;BEROWRA WATERS MARINA;;199;BAY RD;BEROWRA WATERS;2082;1.555;H;20250225;20250630;7211000;W2;3;MARINE BERTH;;WRW;;;AV196784;
C;082;3678636;28;20251222 01:08;258/721561 201, 202/1168719 Crown Lease 341374;
D;082;3678636;28;20251222 01:08;P;;;;;;
D;082;3678636;28;20251222 01:08;V;;;;;;
